선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이정식,74402,삼성,0.400,8,5,5,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0.400,0.400,0.800,0,0.000,0.000,0,0,0,-,0,0.00,4.40,0.000,0.7,0.280
최형우,72443,삼성,0.340,133,571,480,80,163,37,3,30,296,118,0,10,76,15,5,88,8,0.617,0.427,1.044,48,0.350,0.000,70,95,144,0.66,0,0.86,4.14,0.277,116.9,0.346
배영섭,79465,삼성,0.294,99,384,340,51,100,15,0,2,121,24,4,2,29,1,9,47,9,0.356,0.363,0.719,28,0.219,0.000,17,120,75,1.60,0,0.62,3.86,0.062,47.0,0.252
김상수,79402,삼성,0.278,128,476,406,53,113,16,4,2,143,47,15,1,47,1,7,61,7,0.352,0.362,0.714,29,0.292,0.000,22,120,113,1.06,0,0.77,3.99,0.074,56.8,0.251
박석민,74465,삼성,0.278,128,537,457,74,127,24,3,15,202,86,5,3,59,1,13,105,13,0.442,0.374,0.816,32,0.324,0.000,42,114,113,1.01,0,0.56,4.21,0.164,75.1,0.279
진갑용,97202,삼성,0.273,112,331,286,26,78,7,0,10,115,42,6,1,35,2,3,53,10,0.402,0.357,0.759,14,0.325,0.313,17,84,72,1.17,0,0.66,4.08,0.129,40.6,0.261
강봉규,70224,삼성,0.267,52,168,146,14,39,7,1,1,51,18,0,2,17,0,2,24,3,0.349,0.347,0.696,10,0.286,0.167,9,45,40,1.13,0,0.71,3.87,0.082,19.0,0.243
손주인,72456,삼성,0.265,63,122,113,9,30,5,0,1,38,8,5,1,1,0,2,19,5,0.336,0.282,0.618,7,0.308,0.000,6,27,38,0.71,0,0.05,3.60,0.071,8.8,0.211
박한이,71432,삼성,0.256,121,506,429,77,110,19,2,4,145,30,10,2,60,3,5,88,7,0.338,0.353,0.691,23,0.215,0.667,25,136,97,1.40,0,0.68,4.18,0.082,55.8,0.243
조영훈,75441,삼성,0.245,98,280,245,33,60,11,0,6,89,34,0,3,27,0,5,76,1,0.363,0.329,0.692,18,0.219,0.273,17,48,64,0.75,0,0.36,3.88,0.118,33.0,0.239
가코,61435,삼성,0.243,58,220,189,21,46,8,0,1,57,28,0,4,22,0,5,34,12,0.302,0.332,0.634,14,0.281,0.250,9,55,58,0.95,0,0.65,4.07,0.058,18.5,0.225
이영욱,78467,삼성,0.232,111,234,203,37,47,9,3,3,71,20,3,3,21,0,4,68,1,0.350,0.312,0.662,11,0.155,0.077,15,48,43,1.12,0,0.31,3.79,0.118,25.3,0.228
정형식,79459,삼성,0.230,52,88,74,9,17,3,0,1,23,5,2,0,12,0,0,15,0,0.311,0.337,0.648,2,0.150,0.000,4,20,22,0.91,0,0.80,4.06,0.081,8.8,0.229
채태인,77463,삼성,0.220,53,218,182,25,40,7,1,5,64,28,0,2,33,0,1,59,1,0.352,0.339,0.691,11,0.238,0.000,13,43,42,1.02,0,0.56,4.35,0.132,25.6,0.241
조동찬,72466,삼성,0.216,85,235,208,27,45,7,0,4,64,25,3,3,19,0,2,47,4,0.308,0.284,0.592,10,0.217,0.077,11,52,67,0.78,0,0.40,3.84,0.091,22.6,0.205
현재윤,72427,삼성,0.213,38,70,61,7,13,1,0,0,14,5,4,0,3,0,2,7,0,0.230,0.273,0.503,3,0.318,0.000,1,22,19,1.16,0,0.43,3.41,0.016,4.2,0.180
신명철,71504,삼성,0.208,117,382,331,38,69,11,2,2,90,39,8,2,38,0,3,68,10,0.272,0.294,0.566,16,0.242,0.250,15,106,90,1.18,0,0.56,3.99,0.063,26.2,0.200
채상병,72742,삼성,0.193,63,124,109,11,21,1,1,3,33,9,5,2,7,0,1,20,4,0.303,0.244,0.547,3,0.111,0.000,5,29,41,0.71,0,0.35,3.23,0.110,8.0,0.186
오정복,79453,삼성,0.192,24,28,26,4,5,1,0,0,6,3,1,0,1,0,0,6,0,0.231,0.222,0.453,2,0.250,0.000,1,4,11,0.36,0,0.17,3.82,0.038,1.2,0.158
모상기,76469,삼성,0.189,32,85,74,7,14,3,0,4,29,11,0,1,10,0,0,29,2,0.392,0.282,0.674,3,0.150,0.111,7,15,17,0.88,0,0.34,4.46,0.203,8.8,0.225
강명구,73409,삼성,0.172,89,66,58,22,10,1,0,1,14,5,2,1,5,0,0,16,0,0.241,0.234,0.475,1,0.250,0.182,2,19,14,1.36,0,0.31,3.70,0.069,6.0,0.166
김헌곤,61404,삼성,0.083,11,12,12,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0.083,0.083,0.166,0,0.000,0.250,0,3,2,1.50,0,0.00,4.67,0.000,-0.5,0.058
권오준,99445,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김정혁,61463,삼성,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,0.00,2.50,0.000,-0.2,0.000
김종호,77454,삼성,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,-,2.00,0.000,-0.1,0.000
명재철,61495,삼성,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
오승환,75421,삼성,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이우선,79442,삼성,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
