선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이대수,72860,한화,0.301,122,420,366,46,110,16,3,8,156,50,14,4,31,0,5,64,5,0.426,0.360,0.786,26,0.306,0.200,27,95,101,0.94,0,0.48,4.08,0.126,55.4,0.269
강동우,98420,한화,0.288,133,599,518,83,149,13,3,13,207,51,12,4,62,1,2,71,9,0.400,0.363,0.763,41,0.312,0.000,29,162,140,1.16,0,0.87,4.04,0.112,76.0,0.263
이양기,73725,한화,0.279,93,164,147,9,41,13,0,0,54,17,2,0,9,0,6,31,5,0.367,0.346,0.713,3,0.333,0.313,13,32,43,0.74,0,0.29,3.89,0.088,17.4,0.247
최진행,74729,한화,0.276,127,511,434,63,120,11,1,19,190,85,0,3,61,7,13,107,9,0.438,0.380,0.818,30,0.386,0.750,31,99,111,0.89,0,0.57,4.02,0.161,73.0,0.281
한상훈,73703,한화,0.269,131,485,398,49,107,12,3,3,134,39,33,2,46,1,6,66,6,0.337,0.352,0.689,26,0.290,0.000,18,141,86,1.64,0,0.70,3.64,0.068,51.0,0.243
신경현,98742,한화,0.266,103,267,233,18,62,9,0,1,74,27,7,2,23,0,2,50,7,0.318,0.335,0.653,13,0.269,0.200,10,73,50,1.46,0,0.46,3.84,0.052,24.7,0.230
고동진,74745,한화,0.251,97,222,195,31,49,9,0,3,67,19,6,1,15,0,5,33,5,0.344,0.319,0.663,12,0.295,0.258,12,68,46,1.48,0,0.45,3.59,0.092,21.4,0.230
박노민,74756,한화,0.250,37,81,72,10,18,3,0,2,27,11,2,0,6,0,1,16,1,0.375,0.316,0.691,1,0.261,0.429,5,20,18,1.11,0,0.38,3.91,0.125,8.8,0.236
정원석,70240,한화,0.250,82,291,248,23,62,11,0,4,85,26,5,0,32,1,6,58,7,0.343,0.350,0.693,14,0.309,0.000,15,73,55,1.33,0,0.55,3.98,0.093,30.0,0.243
가르시아,78595,한화,0.246,72,292,268,37,66,12,0,18,132,61,0,0,24,1,0,55,5,0.493,0.308,0.801,15,0.316,0.000,30,78,69,1.13,0,0.44,3.51,0.246,38.7,0.262
장성호,96610,한화,0.244,116,478,390,53,95,13,0,8,132,37,3,0,81,2,4,66,9,0.338,0.379,0.717,20,0.232,0.000,21,108,121,0.89,0,1.23,4.23,0.095,54.4,0.255
김경언,71610,한화,0.243,81,204,173,22,42,4,0,2,52,15,4,1,25,0,1,39,3,0.301,0.340,0.641,10,0.308,0.154,6,56,37,1.51,0,0.64,4.34,0.058,19.2,0.228
나성용,61742,한화,0.237,27,42,38,4,9,3,0,2,18,7,0,0,4,0,0,15,1,0.474,0.310,0.784,1,0.333,0.143,5,6,8,0.75,0,0.27,3.71,0.237,5.3,0.258
이희근,78739,한화,0.236,75,138,123,17,29,3,1,1,37,10,8,0,4,0,3,26,2,0.301,0.277,0.578,7,0.172,0.167,5,37,31,1.19,0,0.15,3.56,0.065,10.1,0.200
이여상,76435,한화,0.222,120,372,320,31,71,15,2,3,99,38,19,5,24,0,4,67,11,0.309,0.280,0.589,12,0.262,0.222,20,92,95,0.97,0,0.36,3.82,0.088,29.2,0.203
오재필,75736,한화,0.221,54,98,86,14,19,3,1,2,30,14,3,0,6,0,3,36,1,0.349,0.295,0.644,2,0.222,0.056,6,17,14,1.21,0,0.17,4.15,0.128,10.2,0.220
오선진,78756,한화,0.206,68,120,107,15,22,3,0,0,25,7,3,1,5,0,4,21,3,0.234,0.265,0.499,4,0.143,0.000,3,40,25,1.60,0,0.24,3.63,0.028,5.9,0.178
추승우,72139,한화,0.205,19,49,44,5,9,0,0,0,9,1,2,0,2,0,1,12,0,0.205,0.255,0.460,1,0.200,0.250,0,13,10,1.30,0,0.17,3.69,0.000,2.4,0.166
전현태,75706,한화,0.188,78,87,69,26,13,1,0,2,20,11,2,1,13,1,2,27,0,0.290,0.329,0.619,1,0.250,0.133,3,13,17,0.76,0,0.48,4.36,0.101,8.8,0.221
백승룡,75705,한화,0.176,38,64,51,7,9,2,0,0,11,3,4,0,7,0,2,13,1,0.216,0.300,0.516,2,0.214,0.000,2,16,13,1.23,0,0.54,4.34,0.039,3.8,0.189
김준호,77156,한화,0.167,9,6,6,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.167,0.167,0.334,0,0.000,0.333,0,2,1,2.00,0,0.00,3.33,0.000,-0.3,0.117
김회성,79705,한화,0.143,37,59,49,5,7,3,0,2,16,6,1,1,5,0,3,19,2,0.327,0.259,0.586,1,0.091,0.100,5,8,16,0.50,0,0.26,4.34,0.184,4.5,0.198
