선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이송영,71744,한화,1.000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000,0,0,0,-,0,-,4.00,0.000,0.5,0.700
권영근,74704,한화,0.400,5,5,5,1,2,1,0,0,3,1,0,0,0,0,0,1,0,0.600,0.400,1.000,0,1.000,0.000,1,1,1,1.00,0,0.00,3.60,0.200,0.9,0.330
김태균,71752,한화,0.323,129,556,473,76,153,26,1,23,250,106,0,7,70,3,6,99,11,0.529,0.412,0.941,45,0.329,0.000,50,122,106,1.15,0,0.71,4.21,0.205,98.9,0.318
이영우,96734,한화,0.319,131,572,483,94,154,31,3,13,230,60,6,2,73,5,8,66,13,0.476,0.415,0.891,40,0.265,0.333,47,170,95,1.79,0,1.11,3.93,0.157,90.5,0.306
고동진,74745,한화,0.317,51,178,161,27,51,12,0,5,78,19,3,0,7,0,7,40,1,0.484,0.371,0.855,12,0.387,0.667,17,43,27,1.59,0,0.18,3.76,0.168,27.9,0.288
이범호,70756,한화,0.308,133,541,481,80,148,35,3,23,258,74,5,4,48,1,3,80,8,0.536,0.371,0.907,42,0.287,0.000,61,105,152,0.69,0,0.60,3.82,0.229,90.4,0.301
데이비스,99725,한화,0.291,119,510,440,70,128,26,1,19,213,77,2,4,61,4,3,89,12,0.484,0.378,0.862,37,0.270,1.000,46,146,81,1.80,0,0.69,4.02,0.193,77.9,0.291
맹진국,73713,한화,0.286,5,7,7,0,2,0,0,0,2,1,0,0,0,0,0,3,0,0.286,0.286,0.572,0,0.333,0.000,0,2,0,-,0,0.00,3.14,0.000,0.7,0.200
엔젤,74723,한화,0.275,40,156,131,21,36,3,0,9,66,27,0,0,23,0,2,30,4,0.504,0.391,0.895,8,0.273,0.000,12,37,28,1.32,0,0.77,4.03,0.229,25.7,0.302
신경현,98742,한화,0.274,97,300,274,27,75,11,2,5,105,27,2,1,22,0,1,58,3,0.383,0.329,0.712,16,0.247,0.375,18,74,68,1.09,0,0.38,3.86,0.109,33.7,0.244
이도형,93225,한화,0.261,66,183,165,10,43,8,0,6,69,27,2,2,12,0,2,29,6,0.418,0.315,0.733,8,0.341,0.400,14,54,41,1.32,0,0.41,3.42,0.158,21.0,0.246
이창훈,74746,한화,0.257,25,41,35,6,9,2,0,1,14,4,1,0,5,0,0,11,0,0.400,0.350,0.750,2,0.182,0.000,3,7,8,0.88,0,0.45,4.05,0.143,4.9,0.258
