선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
조재호,72313,SK,0.750,1,5,4,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0.750,0.800,1.550,1,0.000,0.000,0,0,0,-,0,1.00,4.00,0.000,1.1,0.548
김정훈,60860,SK,0.500,3,3,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0.500,0.500,1.000,0,0.500,0.000,0,0,0,-,0,0.00,3.67,0.000,0.4,0.350
안치용,72161,SK,0.311,93,267,219,45,68,8,0,12,112,42,2,1,44,0,1,56,2,0.511,0.426,0.937,16,0.318,0.238,20,39,57,0.68,0,0.79,4.32,0.201,48.6,0.319
최정,75847,SK,0.310,113,488,403,64,125,25,1,20,212,75,13,6,46,1,20,72,8,0.526,0.402,0.928,39,0.372,0.000,46,96,116,0.83,0,0.64,3.69,0.216,85.0,0.312
정근우,75808,SK,0.307,90,385,326,60,100,19,0,6,137,40,15,2,38,2,4,37,10,0.420,0.384,0.804,29,0.294,0.250,25,106,85,1.25,0,1.03,3.48,0.113,51.6,0.278
최동수,94132,SK,0.304,80,199,181,16,55,8,0,2,69,30,2,3,11,0,2,21,6,0.381,0.345,0.726,18,0.281,0.400,10,58,50,1.16,0,0.52,3.39,0.077,22.7,0.251
김강민,71837,SK,0.281,80,310,281,37,79,14,1,8,119,33,5,2,20,1,2,56,3,0.423,0.331,0.754,22,0.239,0.250,23,64,84,0.76,0,0.36,3.72,0.142,39.6,0.255
박진만,96307,SK,0.280,100,340,282,42,79,18,0,6,115,39,15,4,34,2,5,44,6,0.408,0.363,0.771,15,0.324,0.250,24,58,105,0.55,0,0.77,3.84,0.128,42.9,0.265
임훈,74823,SK,0.266,93,281,229,34,61,9,6,0,82,24,16,3,33,0,0,33,4,0.358,0.355,0.713,17,0.224,0.000,15,85,53,1.60,0,1.00,3.67,0.092,31.1,0.249
정상호,71842,SK,0.260,112,401,366,40,95,19,0,11,147,50,3,2,22,1,8,96,10,0.402,0.314,0.716,21,0.301,0.500,30,73,104,0.70,0,0.23,3.77,0.142,43.5,0.242
박재상,71857,SK,0.256,93,352,301,37,77,17,4,4,114,39,11,2,33,1,5,54,7,0.379,0.337,0.716,20,0.254,0.000,25,88,84,1.05,0,0.61,4.16,0.123,39.7,0.246
