선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김도현,61360,넥센,0.500,3,10,8,0,4,0,0,0,4,1,0,0,2,0,0,2,0,0.500,0.600,1.100,2,0.000,0.000,0,2,0,-,0,1.00,4.00,0.000,2.0,0.395
조중근,71835,넥센,0.327,36,117,98,14,32,5,2,3,50,16,6,0,12,0,1,22,2,0.510,0.405,0.915,7,0.300,0.500,10,21,23,0.91,0,0.55,4.16,0.184,18.8,0.310
유한준,74339,넥센,0.289,121,511,447,64,129,23,2,3,165,54,4,4,52,3,4,63,11,0.369,0.365,0.734,31,0.310,0.000,28,141,118,1.19,0,0.83,3.90,0.081,60.4,0.257
강정호,76325,넥센,0.282,123,504,444,53,125,22,2,9,178,63,3,5,43,4,9,62,12,0.401,0.353,0.754,36,0.314,0.000,33,117,145,0.81,0,0.69,3.75,0.119,61.3,0.259
송지만,96761,넥센,0.266,106,350,301,43,80,8,1,9,117,43,5,3,38,3,3,78,5,0.389,0.351,0.740,19,0.312,0.250,18,73,73,1.00,0,0.49,3.74,0.123,44.7,0.255
김일경,97300,넥센,0.255,41,48,47,11,12,0,0,0,12,0,0,0,1,0,0,13,1,0.255,0.271,0.526,1,0.000,0.200,0,12,10,1.20,0,0.08,3.77,0.000,2.1,0.186
박병호,75125,넥센,0.254,66,230,201,31,51,11,2,13,105,31,0,1,26,0,2,76,5,0.522,0.343,0.865,14,0.250,0.000,26,37,38,0.97,0,0.34,4.23,0.269,35.5,0.285
이숭용,94310,넥센,0.253,88,172,146,7,37,7,0,0,44,12,6,1,18,1,1,18,4,0.301,0.337,0.638,7,0.212,0.241,7,38,54,0.70,0,1.00,3.73,0.048,15.8,0.227
고종욱,61353,넥센,0.248,54,111,105,12,26,5,4,1,42,9,0,1,5,0,0,26,0,0.400,0.279,0.679,4,0.250,0.400,10,31,23,1.35,0,0.19,4.44,0.152,11.3,0.226
김민우,72303,넥센,0.247,126,535,466,66,115,22,0,6,155,31,17,2,48,1,2,100,7,0.333,0.319,0.652,27,0.227,0.250,28,116,137,0.85,0,0.48,4.06,0.086,52.6,0.227
오윤,70312,넥센,0.246,57,149,130,12,32,7,1,2,47,18,2,0,15,0,2,34,5,0.362,0.333,0.695,6,0.324,0.350,10,31,33,0.94,0,0.44,3.86,0.115,14.7,0.240
장기영,71347,넥센,0.242,84,297,265,35,64,8,1,3,83,15,14,0,16,0,2,54,4,0.313,0.290,0.603,15,0.242,0.500,12,90,57,1.58,0,0.30,3.94,0.072,23.5,0.209
알드리지,61332,넥센,0.237,117,480,414,55,98,20,1,20,180,73,0,5,59,2,2,139,5,0.435,0.331,0.766,23,0.301,0.000,41,74,108,0.69,0,0.42,4.16,0.198,64.2,0.258
김민성,77564,넥센,0.236,124,373,314,37,74,10,1,4,98,23,22,2,26,0,9,51,4,0.312,0.311,0.623,17,0.200,0.286,15,81,110,0.74,0,0.51,3.83,0.076,34.7,0.218
강귀태,72312,넥센,0.235,33,89,81,4,19,4,1,1,28,10,2,1,5,1,0,11,4,0.346,0.276,0.622,3,0.286,0.200,6,26,26,1.00,0,0.45,3.39,0.111,7.0,0.211
오재일,75334,넥센,0.230,46,118,100,13,23,5,0,1,31,11,1,1,15,1,1,24,2,0.310,0.333,0.643,3,0.320,0.091,6,21,33,0.64,0,0.63,4.00,0.080,11.8,0.227
허도환,77243,넥센,0.223,79,191,166,13,37,6,1,0,45,15,9,3,11,0,2,43,6,0.271,0.275,0.546,5,0.158,0.000,7,50,39,1.28,0,0.26,3.83,0.048,11.8,0.192
지석훈,73306,넥센,0.220,52,125,109,9,24,6,1,2,38,8,2,1,12,0,1,29,5,0.349,0.301,0.650,2,0.130,0.167,9,32,25,1.28,0,0.41,4.28,0.128,10.1,0.223
박정준,73543,넥센,0.207,50,107,92,6,19,7,0,0,26,5,0,0,14,0,1,24,4,0.283,0.318,0.601,4,0.143,0.111,7,24,25,0.96,0,0.58,4.09,0.076,7.6,0.214
허준,75344,넥센,0.191,55,102,89,5,17,2,0,1,22,11,4,0,7,0,2,25,2,0.247,0.265,0.512,1,0.241,0.000,3,30,17,1.76,0,0.28,3.70,0.056,5.4,0.181
이승주,74346,넥센,0.182,3,12,11,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0.182,0.250,0.432,0,0.000,0.000,0,4,2,2.00,0,0.33,3.50,0.000,0.5,0.158
장영석,79334,넥센,0.179,35,89,78,7,14,2,1,0,18,7,1,1,5,0,4,22,2,0.231,0.261,0.492,2,0.095,0.111,3,21,22,0.95,0,0.23,3.78,0.051,4.8,0.175
