선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김현수,76290,두산,0.357,133,572,482,97,172,31,6,23,284,104,0,6,80,5,4,59,7,0.589,0.448,1.037,52,0.354,0.000,60,138,119,1.16,0,1.36,3.80,0.232,116.2,0.349
김동주,98218,두산,0.353,105,426,354,63,125,28,0,19,210,86,0,3,61,10,8,55,17,0.593,0.455,1.048,40,0.369,0.000,47,87,90,0.97,0,1.11,4.03,0.240,83.1,0.353
최준석,71552,두산,0.302,116,417,361,49,109,11,0,17,171,94,0,4,49,1,3,77,13,0.474,0.386,0.860,28,0.395,0.125,28,94,85,1.11,0,0.64,4.14,0.172,64.0,0.292
이원석,75566,두산,0.298,125,414,376,49,112,20,4,9,167,53,0,5,28,2,5,52,15,0.444,0.350,0.794,30,0.238,0.000,33,102,115,0.89,0,0.54,3.71,0.146,52.6,0.269
손시헌,73213,두산,0.289,121,476,412,56,119,22,3,11,180,59,7,3,42,1,12,67,5,0.437,0.369,0.806,31,0.322,0.000,36,130,99,1.31,0,0.63,3.64,0.148,67.3,0.275
임재철,99507,두산,0.281,121,426,359,61,101,13,1,6,134,50,2,1,52,0,12,63,14,0.373,0.389,0.762,28,0.263,0.000,20,113,83,1.36,0,0.83,4.13,0.092,53.2,0.268
이종욱,73339,두산,0.276,82,344,312,48,86,11,4,1,108,28,3,1,28,0,0,38,5,0.346,0.334,0.680,26,0.319,0.000,16,115,74,1.55,0,0.74,3.72,0.071,40.8,0.237
정수빈,79231,두산,0.264,85,259,231,47,61,8,6,3,90,17,0,1,24,0,3,45,1,0.390,0.340,0.730,14,0.213,0.000,17,65,61,1.07,0,0.53,3.99,0.126,31.9,0.251
이대수,72860,두산,0.262,38,66,61,5,16,4,1,0,22,7,1,0,3,0,1,11,5,0.361,0.308,0.669,5,0.259,0.111,5,14,20,0.70,0,0.27,3.94,0.098,4.7,0.229
김진수,98540,두산,0.258,30,36,31,3,8,1,0,0,9,1,1,0,4,0,0,14,1,0.290,0.343,0.633,3,0.200,0.000,1,4,5,0.80,0,0.29,4.22,0.032,3.1,0.227
민병헌,76249,두산,0.257,115,291,261,49,67,14,0,5,96,28,3,4,17,0,6,54,7,0.368,0.313,0.681,18,0.221,0.182,19,65,79,0.82,0,0.31,3.48,0.111,31.9,0.233
유재웅,72220,두산,0.254,66,144,126,16,32,11,0,4,55,14,0,0,15,0,3,33,3,0.437,0.347,0.784,5,0.250,0.229,15,27,34,0.79,0,0.45,3.96,0.183,18.5,0.265
이성열,73136,두산,0.246,31,79,69,7,17,3,0,2,26,5,0,0,7,0,3,28,0,0.377,0.342,0.719,4,0.188,0.250,5,14,10,1.40,0,0.25,4.13,0.130,9.9,0.248
용덕한,74223,두산,0.246,79,212,195,17,48,8,1,1,61,14,1,2,11,0,3,43,13,0.313,0.294,0.607,10,0.217,0.000,10,60,46,1.30,0,0.26,3.62,0.067,13.8,0.211
김재호,74206,두산,0.239,80,205,180,27,43,9,4,3,69,36,0,4,20,0,1,27,5,0.383,0.312,0.695,10,0.327,0.000,16,42,72,0.58,0,0.74,4.12,0.144,23.1,0.236
고영민,72214,두산,0.235,85,331,281,59,66,11,3,6,101,29,1,3,33,0,13,76,3,0.359,0.339,0.698,16,0.206,0.000,20,70,72,0.97,0,0.43,4.02,0.125,39.3,0.242
오재원,77248,두산,0.230,106,239,209,36,48,3,0,0,51,12,2,2,20,1,6,44,5,0.244,0.312,0.556,10,0.167,0.000,3,69,50,1.38,0,0.45,3.66,0.014,18.7,0.201
최승환,70122,두산,0.210,84,245,214,28,45,6,0,8,75,26,5,1,23,0,2,50,7,0.350,0.292,0.642,8,0.192,0.000,14,74,46,1.61,0,0.46,3.69,0.140,22.4,0.219
박건우,79215,두산,0.200,5,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.200,0.200,0.400,0,0.000,0.333,0,1,2,0.50,0,0.00,3.00,0.000,0.1,0.140
왓슨,79225,두산,0.184,10,42,38,3,7,1,0,2,14,6,0,0,4,1,0,5,1,0.368,0.262,0.630,2,0.214,0.000,3,10,16,0.63,0,0.80,3.98,0.184,3.7,0.210
고창성,78248,두산,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
금민철,75258,두산,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.000
김명제,75255,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김상현,71255,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김성배,73226,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박정배,75250,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
오현택,79293,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이용찬,77211,두산,-,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이재우,71260,두산,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
임태훈,77251,두산,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조승수,79235,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
지승민,71715,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
진야곱,78257,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
최주환,76267,두산,0.000,9,11,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.000,0.091,0.091,0,0.000,0.000,0,3,5,0.60,0,0.00,3.27,0.000,-0.6,0.041
