데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,연봉,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대
2003,2016,6.42,30,2,11,0,1,0.154,122.0,159,13,49,5,85,95,87,1.7,0,0,4,0,562,2176,0.321,21,1,5,7,1,11,0,27,2,0,0,0,0,9,155,104,0.36,72.5,17.8,6.27,3.61,0.382,0.446,0.828,30,27,122.0,1,2,10,15,3,0.962,0.4,0.150592217,2.183232334,0,1153.6666666666667,0.0,85000,1984,3,17,33,0,0,0,0,0,0,0,0,0,1,0
2003,2017,6.51,13,0,4,1,0,0.0,37.333333333333336,45,4,23,3,15,30,27,1.82,0,0,2,1,177,643,0.304,4,0,2,1,1,1,0,6,0,0,4,3,0,4,49,40,0.315,49.5,17.2,3.62,5.54,0.406,0.412,0.818,13,6,37.333333333333336,0,0,5,6,1,1.0,-0.036,0.0670347003,2.250267034,0,1191.0,0.0,85000,1984,3,17,34,0,0,0,0,0,0,0,0,0,1,0
2003,2018,2.5,68,7,4,1,10,0.636,79.33333333333333,77,2,33,5,61,29,22,1.39,0,0,0,3,341,1289,0.257,9,1,1,2,2,8,0,0,0,7,7,19,0,11,120,44,0.314,19.0,16.2,6.92,3.74,0.338,0.313,0.651,68,0,79.33333333333333,2,1,5,19,2,0.923,2.928,0.0688378979,2.319104932,0,1270.3333333333333,0.0,45000,1984,3,17,35,0,0,0,0,0,0,0,0,0,1,0
2003,2019,5.25,63,2,6,1,9,0.25,60.0,80,6,23,3,36,38,35,1.72,0,0,0,0,281,966,0.328,5,2,8,3,4,3,0,0,0,2,11,14,1,5,75,56,0.361,15.3,16.1,5.4,3.45,0.388,0.439,0.827,63,0,60.0,2,0,4,10,1,0.875,-0.362,0.117043121,2.436148053,0,1330.3333333333333,0.0,50000,1984,3,17,36,0,0,1,0,0,0,0,0,0,0,0
1997,2002,3.21,24,1,0,0,0,1.0,42.0,37,3,10,1,30,15,15,1.12,0,0,0,0,173,633,0.231,6,0,2,0,2,0,0,0,0,1,7,1,0,2,57,36,0.268,26.4,15.1,6.43,2.14,0.281,0.325,0.606,24,0,42.0,0,0,3,9,0,1.0,0.947,0.0163934426,0.0163934426,0,42.0,0.0,2900,1978,11,10,25,0,0,0,0,1,0,0,0,0,0,0
1997,2003,2.29,37,4,3,2,8,0.571,51.0,33,4,17,3,34,16,13,0.98,0,0,0,0,203,736,0.185,5,0,4,1,3,0,0,0,0,4,4,12,1,3,85,27,0.206,19.9,14.4,6.0,3.0,0.266,0.281,0.547,37,0,51.66666666666666,0,0,4,10,0,1.0,1.68,0.0793650794,0.095758522,0,93.0,0.0,5000,1978,11,10,26,0,0,0,0,1,0,0,0,0,0,0
1997,2004,2.34,52,2,3,2,16,0.4,69.33333333333333,62,2,14,5,50,22,18,1.1,0,0,0,0,280,1075,0.238,8,0,1,0,3,0,0,0,0,2,8,18,0,8,118,30,0.288,20.7,15.5,6.49,1.82,0.29,0.292,0.582,52,0,69.33333333333333,3,0,5,17,1,0.88,2.762,0.0242424242,0.120000946,0,162.33333333333331,0.0,7000,1978,11,10,27,0,0,0,0,1,0,0,0,0,0,0
1997,2005,0.37,20,1,0,3,6,1.0,24.33333333333333,10,0,6,0,18,1,1,0.66,0,0,0,0,87,331,0.127,2,0,2,0,0,0,0,0,0,1,8,9,1,2,38,13,0.164,16.6,13.6,6.66,2.22,0.188,0.152,0.34,20,0,24.33333333333333,0,0,1,5,0,1.0,1.536,0.0324909747,0.152491921,0,186.66666666666663,0.0,8000,1978,11,10,28,0,0,0,0,1,0,0,0,0,0,0
1997,2006,1.94,59,8,4,15,11,0.667,74.33333333333333,55,3,23,3,52,19,16,1.05,0,0,0,4,289,1081,0.213,8,0,4,1,4,0,0,0,0,8,30,27,2,14,104,48,0.255,18.3,14.5,6.3,2.78,0.284,0.279,0.563,59,0,74.33333333333333,0,0,3,25,4,1.0,3.237,0.0882352941,0.240727215,0,260.99999999999994,0.0,8000,1978,11,10,29,0,0,0,0,1,0,0,0,0,0,0
1997,2007,0.92,60,3,2,27,3,0.6,78.33333333333333,50,3,24,8,65,12,8,0.94,0,0,0,4,307,1169,0.186,8,1,6,0,9,2,0,0,0,3,44,34,3,9,97,57,0.234,19.5,14.9,7.47,2.76,0.272,0.257,0.529,60,0,78.33333333333333,0,0,4,13,0,1.0,4.074,0.212893553,0.453620768,0,339.33333333333326,0.0,20000,1978,11,10,30,0,0,0,0,1,0,0,0,0,0,0
1997,2008,2.67,49,4,3,20,0,0.571,60.66666666666666,51,4,22,3,50,18,18,1.2,0,0,0,7,250,954,0.233,8,0,3,3,5,1,0,0,0,4,35,27,5,5,68,53,0.28,19.5,15.7,7.42,3.26,0.308,0.324,0.632,49,0,60.66666666666666,0,0,4,15,1,1.0,2.224,0.331546023,0.785166791,0,399.9999999999999,0.0,22000,1978,11,10,31,0,0,0,0,1,0,0,0,0,0,0
1997,2009,1.2,56,2,3,10,13,0.4,52.66666666666666,40,1,17,4,43,11,7,1.08,0,0,0,3,211,802,0.212,2,0,1,0,8,2,0,0,0,2,20,27,0,7,57,49,0.269,14.3,15.2,7.35,2.91,0.29,0.238,0.528,56,0,52.66666666666666,0,0,1,5,0,1.0,2.782,0.101788171,0.886954962,0,452.6666666666665,0.0,23000,1978,11,10,32,0,0,0,0,1,0,0,0,0,0,0
1997,2010,1.4,49,4,1,4,8,0.8,45.0,31,1,7,1,47,7,7,0.84,0,0,0,2,170,648,0.194,4,0,1,1,3,1,0,0,0,4,10,13,1,4,42,41,0.265,13.2,14.4,9.4,1.4,0.231,0.238,0.469,49,0,46.333333333333336,0,0,1,6,1,1.0,2.413,0.0420168067,0.928971769,0,497.6666666666665,0.0,26000,1978,11,10,33,0,0,0,0,1,0,0,0,0,0,0
1997,2011,1.48,53,3,3,16,11,0.5,54.66666666666666,43,1,25,3,39,12,9,1.24,0,0,0,5,227,873,0.225,5,1,5,3,6,2,0,0,0,3,25,30,0,5,65,47,0.273,16.5,16.0,6.42,4.12,0.32,0.277,0.597,53,0,54.66666666666666,1,0,1,10,0,0.917,2.497,0.265834077,1.194805846,0,552.3333333333331,0.0,90000,1978,11,10,34,0,0,0,0,1,0,0,0,0,0,0
1997,2012,0.64,24,2,0,1,5,1.0,28.33333333333333,12,0,7,1,26,2,2,0.67,0,0,0,1,102,397,0.129,3,0,1,0,3,1,0,0,0,2,3,3,0,2,27,28,0.179,16.5,14.0,8.26,2.22,0.198,0.161,0.359,24,0,28.33333333333333,0,0,1,6,0,1.0,1.544,0.0595786702,1.254384516,1,580.6666666666665,0.0,90000,1978,11,10,35,0,0,0,0,0,0,1,0,0,0,0
1997,2013,3.33,58,5,4,1,16,0.556,51.333333333333336,56,3,21,8,34,21,19,1.5,0,0,0,6,227,867,0.296,7,0,6,3,7,2,0,0,0,5,7,22,1,5,53,49,0.342,14.9,16.9,5.96,3.68,0.385,0.381,0.766,58,0,51.333333333333336,1,1,0,13,1,0.929,1.224,0.0613562971,1.315740813,0,631.9999999999999,0.0,90000,1978,11,10,36,0,0,0,0,0,0,1,0,0,0,0
1997,2014,4.07,60,4,2,2,13,0.667,42.0,40,2,13,6,27,19,19,1.26,0,0,0,2,181,712,0.252,13,0,0,3,2,0,0,0,0,4,7,21,0,3,53,42,0.286,11.9,17.0,5.79,2.79,0.326,0.371,0.697,60,0,42.0,0,0,3,9,1,1.0,1.423,0.0365714286,1.352312242,0,673.9999999999999,0.0,90000,1978,11,10,37,0,0,0,0,0,0,1,0,0,0,0
1997,2015,2.95,19,2,1,3,3,0.667,18.33333333333333,16,3,7,2,17,6,6,1.25,0,0,0,1,77,316,0.235,2,0,0,0,0,2,0,0,0,2,10,7,0,1,15,20,0.271,16.6,17.2,8.35,3.44,0.325,0.397,0.722,19,0,18.33333333333333,0,0,0,1,0,1.0,0.7,0.136456212,1.488768454,0,692.3333333333333,0.0,32000,1978,11,10,38,0,0,0,0,0,0,1,0,0,0,0
1996,2002,3.88,43,3,0,2,4,1.0,62.66666666666666,71,10,13,6,35,30,27,1.34,0,0,0,0,267,992,0.295,9,2,5,2,0,0,0,3,0,3,3,2,1,8,81,56,0.308,23.1,15.8,5.03,1.87,0.344,0.473,0.817,43,3,64.33333333333333,2,2,5,22,1,0.931,0.877,0.0163934426,0.0163934426,0,62.66666666666666,0.0,8500,1973,3,23,30,0,0,0,0,0,0,0,1,0,0,0
1996,2003,5.03,45,8,4,1,6,0.667,102.0,110,13,37,2,54,59,57,1.44,0,0,5,0,439,1532,0.283,23,5,10,1,5,1,0,15,7,1,3,6,0,8,127,99,0.3,34.0,15.0,4.76,3.26,0.347,0.468,0.815,45,15,102.0,1,2,1,40,3,0.976,1.475,0.174603175,0.190996618,0,164.66666666666666,0.0,12500,1973,3,23,31,0,0,0,0,0,0,0,1,0,0,0
1996,2004,4.2,21,5,2,0,2,0.714,60.0,60,9,23,2,34,31,28,1.38,0,0,2,0,260,975,0.256,11,2,1,0,1,0,1,12,5,0,1,2,0,2,82,58,0.267,46.4,16.3,5.1,3.45,0.328,0.436,0.764,21,12,60.0,0,3,9,13,1,1.0,0.829,0.0424242424,0.23342086,0,224.66666666666663,0.0,11500,1973,3,23,32,0,0,0,0,0,0,0,1,0,0,0
1996,2005,4.39,29,6,5,0,0,0.545,104.66666666666669,110,16,31,3,51,60,51,1.35,0,0,1,0,452,1659,0.27,19,2,8,3,1,1,3,20,6,0,3,1,0,11,136,113,0.274,57.2,15.9,4.39,2.67,0.324,0.445,0.769,29,20,105.0,2,1,11,24,1,0.946,1.068,0.0433212996,0.27674216,0,329.33333333333337,0.0,15000,1973,3,23,33,0,0,0,0,0,0,0,1,0,0,0
1996,2006,3.9,35,10,8,0,2,0.556,134.0,146,10,47,5,65,69,58,1.44,0,0,7,0,584,2109,0.285,26,2,15,5,0,3,2,21,10,0,4,2,0,13,168,138,0.308,60.3,15.7,4.37,3.16,0.348,0.402,0.75,35,21,134.0,1,2,3,26,1,0.967,1.427,0.044982699,0.321724859,0,463.33333333333337,0.0,45000,1973,3,23,34,0,0,0,0,0,0,0,1,0,0,0
1996,2007,4.06,32,8,8,0,2,0.5,137.33333333333334,148,11,41,4,39,71,62,1.38,0,0,9,1,582,2108,0.287,30,2,17,4,0,2,0,25,7,1,0,2,0,20,202,131,0.291,65.9,15.3,2.56,2.69,0.342,0.417,0.759,32,25,137.33333333333334,0,3,8,32,4,1.0,1.814,0.11844078,0.440165639,0,600.6666666666667,0.0,45000,1973,3,23,35,0,0,0,0,0,0,0,1,0,0,0
2001,2002,3.19,51,7,9,11,2,0.438,141.0,120,20,44,9,126,51,50,1.16,2,2,8,0,578,2398,0.231,19,2,4,1,3,4,1,15,6,1,23,13,3,10,148,127,0.267,47.0,17.0,8.04,2.81,0.301,0.39,0.691,51,15,141.0,0,0,17,21,4,1.0,3.67,0.114754098,0.114754098,0,141.0,0.0,4000,1982,4,25,21,0,0,0,0,1,0,0,0,0,0,0
2001,2005,4.24,26,8,8,0,1,0.5,121.0,103,18,54,8,96,63,57,1.3,0,0,5,0,518,2119,0.229,16,0,5,1,0,0,0,23,8,0,1,1,0,6,108,144,0.252,81.5,17.5,7.14,4.02,0.322,0.384,0.706,26,23,121.0,3,0,7,15,2,0.88,1.461,0.0505415162,0.466882916,0,376.0,0.0,5700,1982,4,25,24,0,0,0,0,1,0,0,0,0,0,0
2001,2006,3.07,27,7,8,0,0,0.467,152.66666666666666,136,10,55,9,97,60,52,1.25,0,0,12,0,640,2452,0.245,19,1,14,6,2,2,1,25,7,0,1,0,0,17,168,161,0.277,90.8,16.1,5.72,3.24,0.319,0.336,0.655,27,25,152.66666666666666,3,1,10,23,1,0.917,2.77,0.0311418685,0.498024785,0,528.6666666666666,0.0,10000,1982,4,25,25,0,0,0,0,1,0,0,0,0,0,0
2001,2007,2.84,28,11,8,0,0,0.579,146.0,137,8,47,5,84,51,46,1.26,0,0,15,0,610,2321,0.255,19,1,14,6,4,3,1,23,11,0,4,0,0,14,159,164,0.285,82.9,15.9,5.18,2.9,0.317,0.338,0.655,28,23,146.0,1,2,12,27,2,0.975,3.881,0.140929535,0.63895432,0,674.6666666666666,0.0,15000,1982,4,25,26,0,0,0,0,1,0,0,0,0,0,0
2001,2008,2.7,27,10,2,0,1,0.833,136.66666666666666,126,10,43,6,81,43,41,1.24,0,0,11,0,569,2213,0.247,16,3,6,3,1,2,0,23,10,0,0,1,0,10,139,168,0.274,82.0,16.2,5.33,2.83,0.311,0.348,0.659,27,23,136.66666666666666,1,1,11,17,1,0.966,3.766,0.153708668,0.792662988,0,811.3333333333333,0.0,18000,1982,4,25,27,0,0,0,0,1,0,0,0,0,0,0
2001,2012,3.16,14,3,3,0,0,0.5,62.66666666666666,67,3,22,1,42,22,22,1.42,0,0,6,0,271,993,0.279,16,1,6,2,4,1,0,10,3,0,1,0,0,2,48,85,0.325,70.9,15.8,6.03,3.16,0.34,0.392,0.732,14,10,62.66666666666666,0,0,1,4,0,1.0,1.57,0.034562212,0.908380633,0,935.3333333333331,0.0,16000,1982,4,25,31,0,0,0,0,1,0,0,0,0,0,0
2001,2013,7.97,12,0,3,1,0,0.0,20.33333333333333,30,2,16,3,12,18,18,2.26,0,0,0,0,103,416,0.37,6,0,3,0,1,1,1,2,0,0,3,2,0,5,15,24,0.418,34.7,20.5,5.31,7.08,0.49,0.519,1.009,12,2,20.33333333333333,0,0,0,3,1,1.0,-0.191,0.0166846071,0.92506524,0,955.6666666666666,0.0,13500,1982,4,25,32,0,0,0,0,1,0,0,0,0,0,0
2001,2014,6.37,27,8,12,0,0,0.4,130.0,151,27,49,8,87,94,92,1.54,1,0,7,1,585,2376,0.291,32,2,4,5,0,2,0,24,8,0,1,1,0,8,128,158,0.302,88.0,18.3,6.02,3.39,0.358,0.516,0.874,27,24,130.0,2,0,10,12,0,0.917,0.926,0.0514285714,0.976493811,0,1085.6666666666663,0.0,25000,1982,4,25,33,0,0,0,0,1,0,0,0,0,0,0
2001,2015,6.07,33,4,4,0,1,0.5,83.0,103,17,27,3,78,56,56,1.57,0,0,0,0,367,1487,0.309,17,2,3,1,1,4,0,8,2,2,5,1,0,3,60,93,0.36,45.1,17.9,8.46,2.93,0.365,0.526,0.891,33,8,83.0,0,0,5,7,0,1.0,0.483,0.0787508486,1.05524466,0,1168.6666666666663,0.0,35000,1982,4,25,34,0,0,0,0,1,0,0,0,0,0,0
2001,2016,4.3,68,6,3,2,9,0.667,83.66666666666667,77,9,29,3,67,43,40,1.27,0,0,0,1,345,1313,0.253,14,1,3,6,1,2,0,0,0,6,14,17,0,11,79,87,0.291,19.3,15.7,7.21,3.12,0.319,0.395,0.714,68,0,83.66666666666667,2,0,4,11,1,0.8820000000000001,1.672,0.024534687,1.079779347,0,1252.3333333333333,0.0,35000,1982,4,25,35,0,0,0,0,1,0,0,0,0,0,0
2001,2017,6.84,43,6,4,0,6,0.6,50.0,62,8,15,3,43,40,38,1.54,0,0,0,3,231,827,0.298,14,0,4,1,2,1,0,0,0,6,7,8,0,2,56,48,0.342,19.2,16.5,7.74,2.7,0.352,0.481,0.833,43,0,50.0,0,0,5,8,1,1.0,-0.393,0.0291798107,1.108959158,0,1302.3333333333333,0.0,35000,1982,4,25,36,0,0,0,0,1,0,0,0,0,0,0
2001,2018,4.8,29,2,1,1,3,0.667,30.0,33,8,8,1,15,16,16,1.37,0,0,0,1,128,442,0.28,5,0,0,1,0,0,0,0,0,2,7,3,1,3,24,47,0.26,15.2,14.7,4.5,2.4,0.328,0.525,0.853,29,0,30.0,0,0,0,3,0,1.0,0.507,0.0125832717,1.12154243,0,1332.3333333333333,0.0,18000,1982,4,25,37,0,0,0,0,1,0,0,0,0,0,0
1990,2002,3.05,39,5,2,1,12,0.714,62.0,69,4,16,1,44,22,21,1.37,0,0,0,0,267,1034,0.282,17,1,2,3,1,3,0,0,0,5,6,11,0,5,66,69,0.325,26.5,16.7,6.39,2.32,0.325,0.408,0.733,39,0,63.333333333333336,0,0,4,7,0,1.0,2.216,0.0,0.0,0,62.0,0.0,5600,1971,12,1,32,0,0,0,0,0,0,0,0,0,0,1
1990,2003,3.19,66,8,4,9,10,0.667,93.0,85,9,23,4,67,37,33,1.16,0,0,0,0,378,1446,0.251,18,0,12,1,2,5,0,0,0,8,27,23,1,4,86,101,0.289,21.9,15.5,6.48,2.23,0.306,0.385,0.691,66,0,93.0,1,0,6,17,0,0.958,2.887,0.0634920635,0.0634920635,0,155.0,0.0,11000,1971,12,1,33,0,0,0,0,0,0,0,0,0,0,1
1990,2006,5.1,37,1,1,1,12,0.5,42.333333333333336,41,5,12,0,32,24,24,1.25,0,0,0,3,175,627,0.258,6,1,3,1,0,5,1,0,0,1,5,15,1,4,44,43,0.293,16.9,14.8,6.8,2.55,0.308,0.403,0.711,37,0,42.333333333333336,0,0,1,9,0,1.0,0.648,0.0328719723,0.15090949,0,240.0,0.0,25000,1971,12,1,36,0,0,0,0,0,0,0,0,0,1,0
1990,2007,1.98,23,2,1,1,1,0.667,27.33333333333333,24,4,8,1,17,8,6,1.17,0,0,0,0,111,405,0.242,3,0,2,1,1,0,1,0,0,2,14,3,1,3,26,33,0.253,17.6,14.8,5.6,2.63,0.303,0.394,0.697,23,0,27.33333333333333,1,0,0,5,0,0.833,0.558,0.0209895052,0.171898996,0,267.3333333333333,0.0,25000,1971,12,1,37,0,0,0,0,0,0,0,0,0,1,0
1996,2002,4.0,20,1,1,0,0,0.5,36.0,32,2,16,2,34,20,16,1.33,0,0,0,0,153,546,0.246,5,0,4,1,0,2,0,2,0,1,7,0,0,5,41,24,0.316,27.3,15.2,8.5,4.0,0.336,0.331,0.667,20,2,36.0,0,0,1,8,0,1.0,0.534,0.0,0.0,0,36.0,0.0,3000,1978,12,2,25,0,0,0,0,0,0,0,1,0,0,0
1996,2003,4.59,43,4,5,1,3,0.444,86.33333333333333,91,6,32,2,77,47,44,1.42,0,0,0,0,373,1322,0.273,15,3,4,2,0,4,0,3,1,3,21,6,0,5,107,60,0.337,30.7,15.3,8.03,3.34,0.339,0.39,0.729,43,3,86.33333333333333,0,0,3,11,0,1.0,1.815,0.0634920635,0.0634920635,0,122.33333333333331,0.0,5000,1978,12,2,26,0,0,0,0,0,0,0,1,0,0,0
1996,2007,5.52,11,0,1,1,0,0.0,14.666666666666666,15,3,9,2,6,10,9,1.64,0,0,0,0,69,243,0.263,0,0,1,0,0,0,0,0,0,0,5,1,0,4,23,13,0.25,22.1,16.6,3.68,5.52,0.382,0.421,0.803,11,0,14.666666666666666,1,0,0,3,1,0.75,-0.169,0.0179910045,0.117846704,0,222.66666666666663,0.0,6000,1978,12,2,30,0,0,0,0,0,0,0,1,0,0,0
1996,2008,3.4,53,10,4,0,11,0.714,127.0,108,3,55,1,97,51,48,1.28,0,0,1,0,529,1954,0.232,20,3,3,4,0,2,0,7,2,8,5,8,0,11,150,115,0.284,36.9,15.4,6.87,3.9,0.312,0.307,0.619,53,7,127.0,0,0,5,12,2,1.0,3.742,0.0786416443,0.196488349,0,349.66666666666663,0.0,13000,1978,12,2,31,0,0,0,0,0,0,0,1,0,0,0
1996,2009,3.42,62,8,5,6,16,0.615,79.0,77,8,36,2,66,33,30,1.43,0,0,0,6,339,1305,0.263,11,2,6,2,1,9,0,0,0,8,10,25,1,12,96,56,0.312,21.0,16.5,7.52,4.1,0.345,0.396,0.741,62,0,79.0,2,0,3,8,0,0.8460000000000001,2.553,0.136176066,0.332664415,0,428.6666666666666,0.0,17000,1978,12,2,32,0,0,0,0,0,0,0,1,0,0,0
1996,2010,3.2,61,9,1,12,11,0.9,70.33333333333333,66,3,26,4,61,31,25,1.31,0,0,0,2,299,1089,0.251,10,2,3,3,0,4,0,0,0,9,23,23,1,7,94,45,0.312,17.9,15.5,7.81,3.33,0.324,0.338,0.662,61,0,70.33333333333333,0,0,2,10,1,1.0,2.515,0.0320855615,0.364749976,0,499.0,0.0,21000,1978,12,2,33,0,0,0,0,0,0,0,1,0,0,0
1996,2011,2.36,59,4,3,1,24,0.571,72.33333333333333,70,4,30,4,52,22,19,1.38,0,0,0,2,303,1098,0.267,5,0,5,2,0,3,0,0,0,4,9,21,0,15,88,54,0.317,18.6,15.2,6.47,3.73,0.349,0.332,0.681,59,0,72.33333333333333,0,0,4,14,1,1.0,2.399,0.0428189117,0.407568888,0,571.3333333333333,0.0,25000,1978,12,2,34,0,0,0,0,0,0,0,1,0,0,0
1996,2012,3.16,54,2,5,0,3,0.286,62.66666666666666,57,1,21,0,48,25,22,1.24,0,0,0,1,256,944,0.256,12,1,6,5,1,3,0,1,0,2,19,5,0,6,69,54,0.313,17.5,15.1,6.89,3.02,0.313,0.332,0.645,54,1,62.66666666666666,0,0,3,6,0,1.0,1.417,0.0605661619,0.46813505,0,633.9999999999999,0.0,71500,1978,12,2,35,0,0,0,0,0,0,0,1,0,0,0
1996,2013,3.78,54,2,5,2,16,0.286,47.66666666666666,55,4,25,1,31,23,20,1.68,0,0,0,3,220,856,0.291,9,0,4,1,3,3,0,0,0,2,9,22,1,2,55,49,0.329,15.9,18.0,5.85,4.72,0.375,0.402,0.777,54,0,47.66666666666666,1,0,1,3,0,0.8,0.774,0.0495156082,0.517650658,0,681.6666666666665,0.0,71500,1978,12,2,36,0,0,1,0,0,0,0,0,0,0,0
1998,2002,6.29,25,0,4,1,1,0.0,48.66666666666666,60,9,17,4,30,41,34,1.58,0,0,0,0,223,843,0.303,10,0,2,2,0,0,0,3,0,0,6,1,0,5,60,50,0.317,33.7,17.3,5.55,3.14,0.367,0.49,0.857,25,3,48.66666666666666,0,0,2,6,2,1.0,-0.299,0.0,0.0,0,48.66666666666666,0.0,3200,1975,12,28,28,0,0,0,0,0,0,1,0,0,0,0
1998,2003,4.71,59,3,14,11,4,0.176,93.66666666666669,97,10,30,11,45,52,49,1.36,0,0,2,0,403,1509,0.277,20,4,11,1,4,2,0,6,0,3,32,18,2,17,130,79,0.294,25.6,16.1,4.32,2.88,0.352,0.443,0.795,59,6,93.66666666666669,1,0,12,25,2,0.974,1.294,0.0317460317,0.0317460317,0,142.33333333333334,0.0,5500,1975,12,28,29,0,0,0,0,0,0,1,0,0,0,0
1998,2007,3.25,65,7,1,0,6,0.875,74.66666666666667,73,2,35,12,52,28,27,1.45,0,0,0,1,328,1269,0.272,14,1,10,3,5,1,0,0,0,7,13,7,0,9,80,66,0.327,19.5,17.0,6.27,4.22,0.377,0.354,0.731,65,0,74.66666666666667,0,1,5,21,2,1.0,1.52,0.0209895052,0.149705234,0,322.3333333333333,0.0,11400,1975,12,28,33,0,0,0,0,0,0,1,0,0,0,0
1998,2008,4.19,38,2,5,7,0,0.286,38.66666666666666,36,2,17,5,25,19,18,1.37,0,0,0,5,166,590,0.261,7,3,5,1,2,0,0,0,0,2,30,13,2,5,44,34,0.304,15.5,15.3,5.82,3.96,0.36,0.399,0.759,38,0,38.66666666666666,1,0,0,7,0,0.8749999999999999,0.552,0.0277033065,0.17740854,0,361.0,0.0,10500,1975,12,28,34,0,0,0,0,0,0,1,0,0,0,0
1998,2009,2.45,43,4,1,1,7,0.8,62.333333333333336,55,1,18,3,37,23,17,1.17,0,0,0,0,258,894,0.236,12,1,2,2,2,0,0,0,0,4,11,7,0,8,94,49,0.274,20.8,14.3,5.34,2.6,0.297,0.309,0.606,43,0,62.333333333333336,0,0,5,9,2,1.0,2.158,0.030261348,0.207669888,0,423.3333333333333,0.0,12500,1975,12,28,35,0,0,0,0,0,0,1,0,0,0,0
1998,2010,3.3,47,3,4,7,1,0.429,43.66666666666666,46,4,16,4,19,24,16,1.42,0,0,0,4,186,640,0.284,6,2,3,1,4,0,0,0,0,3,26,13,4,8,73,25,0.3,13.6,14.7,3.92,3.3,0.361,0.42,0.781,47,0,43.66666666666666,2,0,2,8,4,0.8330000000000001,0.67,0.0244461421,0.23211603,0,467.0,0.0,10500,1975,12,28,36,0,0,0,0,0,0,1,0,0,0,0
1998,2011,3.15,72,4,3,0,18,0.571,65.66666666666667,60,4,15,6,34,28,23,1.14,0,0,0,2,268,996,0.251,7,0,5,3,1,2,0,0,0,4,7,26,0,10,95,53,0.275,13.8,15.2,4.66,2.06,0.308,0.331,0.639,71,0,65.33333333333333,0,0,5,20,1,1.0,1.446,0.0793933988,0.311509429,0,532.6666666666666,0.0,36667,1975,12,28,37,0,0,0,0,0,0,1,0,0,0,0
1998,2012,5.4,32,0,2,0,3,0.0,31.666666666666668,36,4,13,4,16,20,19,1.55,0,0,0,0,141,517,0.293,6,1,1,0,1,0,0,0,0,0,5,6,0,7,42,29,0.311,16.2,16.3,4.55,3.69,0.379,0.455,0.834,32,0,31.666666666666668,0,0,1,9,1,1.0,-0.019,0.0102040816,0.321713511,0,564.3333333333333,0.0,36667,1975,12,28,38,0,0,0,0,1,0,0,0,0,0,0
1998,2013,5.71,23,0,2,0,1,0.0,17.333333333333332,22,0,10,2,10,12,11,1.85,0,0,0,1,85,302,0.301,5,0,0,0,2,0,0,0,0,0,5,3,0,2,27,14,0.349,13.1,17.4,5.19,5.19,0.4,0.37,0.77,23,0,17.333333333333332,1,0,1,2,0,0.75,0.116,0.00484391819,0.326557429,0,581.6666666666666,0.0,36667,1975,12,28,39,0,0,0,0,1,0,0,0,0,0,0
1998,2014,5.4,16,0,0,0,0,0.0,16.666666666666668,21,4,6,2,5,14,10,1.62,0,0,0,0,77,279,0.318,7,0,1,2,0,1,0,0,0,0,6,2,0,3,26,16,0.288,17.4,16.7,2.7,3.24,0.382,0.606,0.988,16,0,16.666666666666668,0,0,3,5,1,1.0,-0.066,0.0106666667,0.337224096,0,598.3333333333333,0.0,20000,1975,12,28,40,0,0,0,0,1,0,0,0,0,0,0
1990,2002,3.27,56,9,5,6,5,0.643,82.66666666666667,70,8,21,1,63,31,30,1.1,0,0,0,0,327,1339,0.234,19,1,5,1,10,1,0,0,0,9,24,13,2,7,101,66,0.271,23.9,16.2,6.86,2.29,0.286,0.385,0.671,56,0,82.66666666666667,1,4,13,21,2,0.971,2.557,0.0327868852,0.0327868852,0,82.66666666666667,0.0,11000,1971,3,17,32,0,0,0,0,1,0,0,0,0,0,0
1990,2003,1.97,65,6,5,30,2,0.545,77.66666666666667,70,7,19,4,75,18,17,1.15,0,0,0,0,316,1239,0.242,8,3,4,0,7,0,0,0,0,6,53,39,6,5,88,56,0.304,19.1,16.0,8.69,2.2,0.298,0.363,0.661,65,0,77.66666666666667,2,4,10,23,3,0.943,4.021,0.349206349,0.381993234,0,160.33333333333334,0.0,58333,1971,3,17,33,0,0,0,0,1,0,0,0,0,0,0
1990,2004,3.08,55,6,6,9,10,0.5,79.0,79,5,26,4,85,34,27,1.33,0,0,0,0,344,1339,0.259,14,1,7,2,5,1,1,0,0,6,26,25,1,2,72,71,0.341,24.3,16.9,9.68,2.96,0.323,0.361,0.684,55,0,79.0,2,1,8,20,2,0.933,2.811,0.103030303,0.485023537,0,239.3333333333333,0.0,58333,1971,3,17,34,0,0,0,0,1,0,0,0,0,0,0
